Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,2020,2,-20,-0.98,2085,2140,1997,265499,539530345,96282298080,47664504,KSQ
321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3415,2,-355,-9.42,3625,3775,3360,1136532,4010236660,96275966860,28192084,KSQ
464490,KR7464490002,쿼드메디슨,KOSDAQ,기술성장기업부,8380,2,-730,-8.01,9110,9110,8220,102863,876573465,96220106940,11482113,KSQ
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,8960,2,-240,-2.61,9140,9190,8900,23431,211514800,96214092800,10738180,KSQ
074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,1095,2,-98,-8.21,1194,1195,1094,295297,334027341,96170394180,87826844,KSQ
265740,KR7265740001,엔에프씨,KOSDAQ,벤처기업부,5380,2,-190,-3.41,5560,5630,5360,79462,433192710,96106168000,17863600,KSQ
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,12200,2,-820,-6.3,12980,12980,12200,85133,1061091490,96070254200,7874611,KSQ
063170,KR7063170005,서울옥션,KOSDAQ,중견기업부,5400,2,-230,-4.09,5650,5650,5350,76664,418649980,95981041800,17774267,KSQ
086710,KR7086710001,선진뷰티사이언스,KOSDAQ,우량기업부,7850,2,-270,-3.33,8250,8250,7500,35468,279529245,95795748000,12203280,KSQ
033290,KR7033290008,로젠,KOSDAQ,우량기업부,1700,2,-3,-0.18,1719,1719,1648,64679,109034749,95465711700,56156301,KSQ
408470,KR7408470003,한패스,KOSDAQ,중견기업부,9010,2,-430,-4.56,9440,9440,8970,53845,491479695,95253720000,10572000,KSQ
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,6200,2,-200,-3.13,6330,6390,6060,84478,521542975,94659355600,15267638,KSQ
489460,KR7489460006,바이오비쥬,KOSDAQ,벤처기업부,6260,1,50,0.81,6070,6260,5610,64469,382055995,94178131800,15044430,KSQ
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,9590,2,-390,-3.91,9980,10020,9400,24970,240376810,94040585310,9806109,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,7450,2,-460,-5.82,7910,7980,7380,89908,686212260,93978472000,12614560,KSQ
036220,KR7036220002,오상헬스케어,KOSDAQ,우량기업부,6560,2,-270,-3.95,6790,6820,6500,34125,225242505,93869768960,14309416,KSQ
117670,KR7117670000,알파칩스,KOSDAQ,벤처기업부,14040,2,-860,-5.77,14900,14990,14020,30678,439758935,93530857680,6661742,KSQ
067000,KR7067000000,조이시티,KOSDAQ,중견기업부,1337,2,-84,-5.91,1421,1448,1321,432482,584142834,93460907302,69903446,KSQ
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,11570,2,-460,-3.82,12040,12140,10810,301772,3453473820,93168697700,8052610,KSQ
035610,KR7035610005,솔본,KOSDAQ,투자주의환기종목(소속부없음),3400,2,-115,-3.27,3500,3500,3340,36698,124475970,92976389800,27345997,KSQ
460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,6900,1,150,2.22,6810,7210,6730,108313,750584485,92841432000,13455280,KSQ
052420,KR7052420007,오성첨단소재,KOSDAQ,우량기업부,9510,2,-800,-7.76,10010,10280,9500,156151,1525564120,92646505590,9742009,KSQ
225530,KR7225530005,HC보광산업,KOSDAQ,우량기업부,2540,2,-100,-3.79,2630,2640,2410,78819,195104425,92300366580,36338727,KSQ
040910,KR7040910002,아이씨디,KOSDAQ,중견기업부,5070,3,0,0.0,5070,5490,4980,109175,572323300,92143574250,18174275,KSQ
088390,KR7088390000,이녹스,KOSDAQ,중견기업부,9770,2,-540,-5.24,9850,10220,9510,20309,199190175,91699695880,9385844,KSQ
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,6080,2,-550,-8.3,6700,6700,6020,254411,1591200860,91672172800,15077660,KSQ
298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,6320,2,-530,-7.74,6800,6800,6290,63997,407862375,91553959520,14486386,KSQ
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,7050,2,-120,-1.67,7800,7800,6820,42424,300953090,91328773800,12954436,KSQ
303810,KR7303810006,동국생명과학,KOSDAQ,중견기업부,2845,2,-40,-1.39,2865,2935,2780,130285,371277984,90994878300,31984140,KSQ
100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,1592,2,-143,-8.24,1735,1750,1576,192520,310059209,90971656000,57143000,KSQ
131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,1524,2,-201,-11.65,1709,1711,1510,3137751,5003833980,90818028168,59591882,KSQ
101670,KR7101670008,하이드로리튬,KOSDAQ,중견기업부,1596,2,-123,-7.16,1714,1714,1566,952487,1534383028,90616390452,56777187,KSQ
079810,KR7079810008,APS이노베이션,KOSDAQ,우량기업부,4205,2,-245,-5.51,4450,4450,4185,191278,817376519,90525635270,21528094,KSQ
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2300,2,-65,-2.75,2365,2400,2235,444290,1025992190,90521422000,39357140,KSQ
066700,KR7066700006,테라젠이텍스,KOSDAQ,중견기업부,2435,2,-100,-3.94,2480,2560,2430,154539,380449120,90466035560,37152376,KSQ
476040,KR7476040001,오가노이드사이언스,KOSDAQ,기술성장기업부,13680,2,-1090,-7.38,14770,14990,13650,76313,1075484860,90093196800,6585760,KSQ
142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,4140,2,-300,-6.76,4360,4500,4110,805493,3391547754,90011573640,21741926,KSQ
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,6760,2,-190,-2.73,6950,6950,6670,50178,339611950,89246459640,13202139,KSQ
041930,KR7041930009,SY동아,KOSDAQ,우량기업부,5870,2,-90,-1.51,6110,6180,5840,54374,325206000,89224000000,15200000,KSQ
203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,89196141000,20157320,KSQ
039010,KR7039010004,현대에이치티,KOSDAQ,우량기업부,10330,1,550,5.62,9780,10560,9690,93098,954340270,89096250000,8625000,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,879,2,-20,-2.22,899,902,866,209988,184970216,88686586335,100894865,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,5650,2,-40,-0.7,5680,5720,5620,49545,280263280,88578168800,15677552,KSQ
419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,중견기업부,1548,2,-46,-2.89,1594,1595,1527,197511,305873476,88539779520,57196240,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5450,1,410,8.13,5120,5800,5120,1420049,7823317055,88428321000,16225380,KSQ
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,3350,2,-100,-2.9,3610,3610,3260,328038,1110048500,88327168650,26366319,KSQ
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,5340,2,-320,-5.65,5660,5760,5320,150760,822317265,88030487400,16485110,KSQ
123010,KR7123010001,알엔티엑스,KOSDAQ,기술성장기업부,2615,2,-170,-6.1,2800,2830,2525,611410,1598875680,87922228205,33622267,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9290,2,-160,-1.69,9530,9530,9200,38809,360261740,87871202230,9458687,KSQ
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,10100,2,-220,-2.13,10520,10520,9600,23469,234954230,87826570000,8695700,KSQ
418470,KR7418470001,KT밀리의서재,KOSDAQ,우량기업부,10240,2,-290,-2.75,10410,10520,10130,31342,320621090,87713679360,8565789,KSQ
302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,8920,1,260,3.0,8660,9860,8640,136176,1267785255,87712215360,9833208,KSQ
475430,KR7475430005,키스트론,KOSDAQ,중견기업부,4910,2,-100,-2.0,5000,5100,4785,308321,1517341276,87634220100,17848110,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2830,2,-60,-2.08,2890,2895,2800,118391,335079265,87467234500,30907150,KSQ
347890,KR7347890006,엠엑스온,KOSDAQ,벤처기업부,5140,2,-270,-4.99,5500,5500,5030,45826,237645050,87190868560,16963204,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,4685,2,-115,-2.4,4870,4870,4675,50381,237918131,87141000000,18600000,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,중견기업부,5200,2,-410,-7.31,5570,5590,5120,425909,2241881430,87064640000,16743200,KSQ
337930,KR7337930002,젝시믹스,KOSDAQ,우량기업부,2930,2,-75,-2.5,3010,3040,2900,155335,458493404,86952071750,29676475,KSQ
457370,KR7457370005,한켐,KOSDAQ,중견기업부,10760,2,-1210,-10.11,11850,12350,10600,888537,10012101950,86748561840,8062134,KSQ
432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,9880,2,-350,-3.42,10230,10380,9780,32330,321883700,86662973280,8771556,KSQ
010280,KR7010280006,아이티센엔텍,KOSDAQ,우량기업부,6650,1,90,1.37,6550,6870,6200,107003,705019210,86614634050,13024757,KSQ
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,13590,2,-920,-6.34,14600,14600,13510,18758,260546750,86568300000,6370000,KSQ
043610,KR7043610005,KT지니뮤직,KOSDAQ,중견기업부,1485,2,-33,-2.17,1518,1540,1482,47739,71650234,86301425430,58115438,KSQ
011320,KR7011320009,유니크,KOSDAQ,우량기업부,4465,3,0,0.0,4460,4510,4280,109493,483811350,86266903175,19320695,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5600,2,-40,-0.71,5600,5650,5530,7663,42883270,86240000000,15400000,KSQ
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,3350,2,-155,-4.42,3460,3535,3320,173829,588482126,86230889400,25740564,KSQ
370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,10050,2,-150,-1.47,10200,10500,9800,62271,625547950,85996141500,8556830,KSQ
205470,KR7205470008,휴마시스,KOSDAQ,중견기업부,3475,2,-85,-2.39,3500,3560,3375,176686,610644736,85745628475,24675001,KSQ
058630,KR7058630005,엠게임,KOSDAQ,우량기업부,4460,2,-275,-5.81,4615,4695,4425,119386,537339140,85643480040,19202574,KSQ
317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,7930,2,-70,-0.88,8070,8420,7890,111095,903594915,85436376740,10773818,KSQ
004590,KR7004590006,한국가구,KOSDAQ,중견기업부,5680,2,-430,-7.04,6110,6110,5600,92079,537577220,85200000000,15000000,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9230,2,-140,-1.49,9370,9390,9150,38835,357823220,84831868550,9190885,KSQ
066590,KR7066590001,스모트로닉,KOSDAQ,중견기업부,2190,2,-30,-1.35,2220,2275,2100,183620,405842060,84704682030,38677937,KSQ
024830,KR7024830002,세원물산,KOSDAQ,관리종목(소속부없음),10130,2,-160,-1.55,10100,10300,10100,739,7484870,84585500000,8350000,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,5890,2,-90,-1.51,5990,6020,5850,44776,265440130,84550478800,14354920,KSQ
003310,KR7003310000,대주산업,KOSDAQ,우량기업부,2380,2,-90,-3.64,2475,2505,2355,581306,1396693495,84233793000,35392350,KSQ
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,2720,2,-75,-2.68,2800,2895,2660,173782,478590037,84025581760,30891758,KSQ
950220,KR8840140006,네오이뮨텍,KOSDAQ,기술성장기업부,501,0,0,0.0,0,0,0,0,0,83987339400,167639400,KSQ
049180,KR7049180003,셀루메드,KOSDAQ,투자주의환기종목(소속부없음),1009,0,0,0.0,0,0,0,0,0,83975227728,83226192,KSQ
183490,KR7183490002,엔지켐생명과학,KOSDAQ,관리종목(소속부없음),990,0,0,0.0,0,0,0,0,0,83793832650,84640235,KSQ
048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,5320,2,-120,-2.21,5580,6430,5310,2070232,12249366855,83513312120,15697991,KSQ
019550,KR7019550003,SBI인베스트먼트,KOSDAQ,중견기업부,1030,2,-106,-9.33,1105,1180,1027,1169972,1250065934,83464285610,81033287,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,4180,2,-245,-5.54,4425,4425,4150,116918,495342163,82944626160,19843212,KSQ
362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,3915,2,-170,-4.16,4000,4080,3800,61569,243294314,82807300350,21151290,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,7540,2,-460,-5.75,8000,8120,7500,79176,614924345,82683640000,10966000,KSQ
091120,KR7091120006,이엠텍,KOSDAQ,중견기업부,4800,2,-220,-4.38,4980,5080,4705,96816,469549840,82238092800,17132936,KSQ
007820,KR7007820004,엠엑스로보틱스,KOSDAQ,중견기업부,4100,2,-155,-3.64,4255,4415,4100,167758,709430376,82139178600,20033946,KSQ
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5350,2,-100,-1.83,5390,5600,5300,75456,403794130,82069000000,15340000,KSQ
037760,KR7037760006,쎄니트,KOSDAQ,중견기업부,2425,2,-10,-0.41,2425,2435,2370,10110,24192600,82044833425,33832921,KSQ
019540,KR7019540004,일지테크,KOSDAQ,우량기업부,6070,2,-30,-0.49,6490,6740,5980,243409,1543677215,82026945000,13513500,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,2190,2,-360,-14.12,2500,2500,2180,814803,1859296320,81952765260,37421354,KSQ
234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,3005,2,-5,-0.17,3020,3070,2975,86447,260146357,81759378900,27207780,KSQ
347860,KR7347860009,알체라,KOSDAQ,중견기업부,1979,1,108,5.77,1920,2375,1915,2599090,5482145585,81734585987,41300953,KSQ
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,2680,2,-175,-6.13,2855,2880,2610,86709,233880526,81714379200,30490440,KSQ
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,7640,2,-400,-4.98,8040,8040,7590,45611,354057290,81672975200,10690180,KSQ
175250,KR7175250000,아이큐어,KOSDAQ,관리종목(소속부없음),2170,0,0,0.0,0,0,0,0,0,81501658560,37558368,KSQ
299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,2760,2,-240,-8.0,3095,3095,2725,417864,1182264873,81428216520,29502977,KSQ
030960,KR7030960009,양지사,KOSDAQ,중견기업부,5090,2,-410,-7.45,5460,5560,5000,50829,261371870,81338200000,15980000,KSQ
307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,1093,2,-10,-0.91,1115,1179,1070,373267,412701015,81209118505,74299285,KSQ
094940,KR7094940004,푸른로보틱스,KOSDAQ,벤처기업부,9700,1,130,1.36,9800,10440,9590,345671,3430772760,81105444200,8361386,KSQ
412540,KR7412540007,제일엠앤에스,KOSDAQ,관리종목(소속부없음),3935,0,0,0.0,0,0,0,0,0,81063616775,20600665,KSQ
413390,KR7413390006,엠오티,KOSDAQ,중견기업부,7000,2,-80,-1.13,7090,7240,6950,49028,345883850,81061260000,11580180,KSQ
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,3345,2,-145,-4.15,3460,3480,3250,102073,339645280,80885511900,24181020,KSQ
463020,KR7463020008,뉴엔AI,KOSDAQ,기술성장기업부,9090,2,-690,-7.06,9780,9980,9060,45757,428235895,80711928000,8879200,KSQ
054620,KR7054620000,APS,KOSDAQ,중견기업부,4375,2,-345,-7.31,4655,4715,4340,112703,500566325,80474716875,18394221,KSQ
452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,3320,2,-180,-5.14,3480,3965,3290,628252,2234128877,80452896000,24232800,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,15220,2,-680,-4.28,15680,15970,15010,37823,581592145,80442144240,5285292,KSQ
054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4990,2,-50,-0.99,5040,5110,4900,51914,258856725,80195737100,16071290,KSQ
084730,KR7084730001,팅크웨어,KOSDAQ,중견기업부,7200,2,-140,-1.91,7340,7340,6930,55893,395362480,79987852800,11109424,KSQ
024740,KR7024740003,한일단조,KOSDAQ,우량기업부,2430,2,-110,-4.33,2490,2525,2400,291581,715305259,79939829070,32897049,KSQ
056360,KR7056360001,코위버,KOSDAQ,벤처기업부,8150,2,-460,-5.34,8610,8650,7930,196519,1601923440,79843920000,9796800,KSQ
006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5370,2,-220,-3.94,5600,5630,5340,55357,302307290,79825050000,14865000,KSQ
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,5380,2,-180,-3.24,5450,5610,5200,37258,199928820,79758500000,14825000,KSQ
222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,2920,1,105,3.73,2815,2985,2700,92236,265584900,79509293200,27229210,KSQ
041910,KR7041910001,폴라리스AI파마,KOSDAQ,우량기업부,5980,2,-410,-6.42,6390,6390,5910,190352,1156298165,79434433000,13283350,KSQ
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,819,2,-61,-6.93,881,883,800,433106,360154883,79209273780,96714620,KSQ
201490,KR7201490000,미투온,KOSDAQ,중견기업부,2420,2,-45,-1.83,2455,2500,2350,219689,534033455,78877020200,32593810,KSQ
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,3930,2,-35,-0.88,3870,3985,3825,137535,532493575,78788522100,20047970,KSQ
228670,KR7228670006,레이,KOSDAQ,벤처기업부,5020,2,-270,-5.1,5250,5300,4920,134415,675293440,78512905420,15640021,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,6800,2,-140,-2.02,7040,7040,6720,45601,310818325,78103868400,11485863,KSQ
261780,KR7261780001,아리바이오랩,KOSDAQ,기술성장기업부,2900,2,-305,-9.52,3040,3105,2840,1532813,4497376191,78047688400,26912996,KSQ
060310,KR7060310000,3S,KOSDAQ,벤처기업부,1470,2,-55,-3.61,1480,1541,1424,925978,1362016998,77996788800,53059040,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,4445,2,-305,-6.42,4705,4745,4410,137106,617567364,77993441295,17546331,KSQ
340360,KR7340360007,다보링크,KOSDAQ,투자주의환기종목(소속부없음),1498,2,-86,-5.43,1585,1585,1489,348855,531963804,77990032456,52062772,KSQ
082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,1609,2,-82,-4.85,1657,1691,1594,294234,477494946,77966634002,48456578,KSQ
081180,KR7081180002,쎄크,KOSDAQ,기술성장기업부,8830,2,-670,-7.05,9490,9490,8710,189924,1685495030,77929474050,8825535,KSQ
017650,KR7017650003,대림제지,KOSDAQ,우량기업부,8860,2,-370,-4.01,9140,9140,8800,58665,526625730,77835100000,8785000,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,587,2,-19,-3.14,589,600,577,281211,165605797,77736245640,132429720,KSQ
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,4340,2,-95,-2.14,4355,4540,4325,51882,228560424,77570664500,17873425,KSQ
459100,KR7459100004,위츠,KOSDAQ,중견기업부,5750,2,-240,-4.01,5990,6070,5690,65251,380368470,77430075000,13466100,KSQ
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,2635,2,-195,-6.89,2830,2830,2575,278368,741309658,77395831320,29372232,KSQ
025550,KR7025550005,한국선재,KOSDAQ,중견기업부,3030,2,-95,-3.04,3100,3140,3000,183715,563375720,77307432120,25514004,KSQ
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2460,1,10,0.41,2460,2605,2380,612522,1534176039,77299062180,31422383,KSQ
014470,KR7014470009,부방,KOSDAQ,벤처기업부,1287,2,-36,-2.72,1315,1323,1278,190312,246178994,77287258620,60052260,KSQ
171120,KR7171120009,라이온켐텍,KOSDAQ,우량기업부,2150,2,-10,-0.46,2155,2180,2080,187890,399192065,77188784000,35901760,KSQ
067170,KR7067170001,오텍,KOSDAQ,중견기업부,3080,2,-275,-8.2,3260,3270,3000,734666,2288278620,76984131840,24994848,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,3285,2,-170,-4.92,3455,3455,3230,10719,35518380,76970703600,23430960,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,1824,2,-100,-5.2,1918,1923,1820,182823,340885531,76918080000,42170000,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,4695,2,-115,-2.39,4820,4850,4675,101314,478415611,76785786000,16354800,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,4810,2,-170,-3.41,4980,5240,4770,52340,256435860,76685281660,15942886,KSQ
038680,KR7038680005,에스넷,KOSDAQ,우량기업부,3850,1,15,0.39,3830,4200,3775,276103,1080962694,76663671700,19912642,KSQ
092300,KR7092300003,현우산업,KOSDAQ,우량기업부,3835,2,-150,-3.76,4100,4100,3630,271250,1043426557,76551627685,19961311,KSQ
067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1362,2,-83,-5.74,1445,1469,1359,271511,376603249,76322534286,56037103,KSQ
263600,KR7263600009,덕우전자,KOSDAQ,중견기업부,4790,2,-130,-2.64,4920,5060,4735,82538,397823927,76306184900,15930310,KSQ
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3070,1,5,0.16,3070,3110,2970,115133,351886194,76146342830,24803369,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,2970,2,-420,-12.39,3350,3350,2925,107647,325247100,75917533230,25561459,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,3905,3,0,0.0,3905,3985,3700,104156,396229779,75830761545,19418889,KSQ
0015N0,KR70015N0000,아로마티카,KOSDAQ,벤처기업부,5960,2,-450,-7.02,6240,6410,5900,133658,810161850,75781698000,12715050,KSQ
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,2055,2,-40,-1.91,2055,2200,2000,560825,1161810780,75736535910,36854762,KSQ
900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),1644,1,10,0.61,1650,1681,1635,14055,23382652,75672836664,46029706,KSQ
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,2885,2,-95,-3.19,2965,3000,2880,89552,261993738,75572148020,26194852,KSQ
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,1950,2,-42,-2.11,1992,1998,1900,129832,254290531,75505581450,38720811,KSQ
217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,5740,2,-160,-2.71,5840,5880,5580,138315,790179040,75502588140,13153761,KSQ
038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,2985,2,-140,-4.48,3070,3145,2970,236796,720455545,75444507870,25274542,KSQ
388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,5800,2,-500,-7.94,6300,6350,5800,77636,464600940,75086405600,12945932,KSQ
391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,1757,2,-57,-3.14,1814,1890,1749,129039,232201818,74884165790,42620470,KSQ
017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4760,2,-95,-1.96,4780,4880,4725,42089,201806114,74745756400,15702890,KSQ
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3045,2,-35,-1.14,3080,3125,3020,75057,229805960,74513299770,24470706,KSQ
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),519,0,0,0.0,0,0,0,0,0,74351942076,143260004,KSQ
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,9150,2,-650,-6.63,10360,10360,8920,36814,339837130,74195831100,8108834,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2270,2,-40,-1.73,2305,2310,2250,44111,100394415,74193238420,32684246,KSQ
246690,KR7246690002,TS인베스트먼트,KOSDAQ,중견기업부,1559,1,32,2.1,1650,1810,1530,16966428,27993007136,74103315605,47532595,KSQ
094860,KR7094860004,네오리진,KOSDAQ,중견기업부,1394,1,39,2.88,1350,1408,1325,160434,222038672,74035359516,53110014,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,중견기업부,3050,2,-100,-3.17,3195,3195,3040,229784,710339385,74018626100,24268402,KSQ
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4450,1,85,1.95,4420,4545,4355,92585,411945349,73973653850,16623293,KSQ
083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,961,2,-130,-11.92,1091,1091,863,1075382,1005391761,73895308902,76894182,KSQ
045660,KR7045660008,에이텍,KOSDAQ,우량기업부,8940,2,-260,-2.83,9200,9250,8860,35205,314959140,73844400000,8260000,KSQ
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,투자주의환기종목(소속부없음),2325,2,-190,-7.55,2445,2485,2320,45738,108867125,73830142500,31754900,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,3205,2,-45,-1.38,3250,3315,3055,43938,139595180,73824857785,23034277,KSQ
439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,2180,2,-130,-5.63,2280,2365,2150,238024,524173680,73785472460,33846547,KSQ
126640,KR7126640002,화신정공,KOSDAQ,우량기업부,2095,2,-165,-7.3,2260,2260,2030,914882,1934321447,73442131450,35055910,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,벤처기업부,1984,2,-26,-1.29,2010,2050,1909,66015,131437873,73384192000,36988000,KSQ
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6360,2,-100,-1.55,6460,6470,6250,38640,245124875,73267200000,11520000,KSQ
053280,KR7053280004,예스24,KOSDAQ,중견기업부,2930,2,-45,-1.51,2990,2990,2905,44140,129879155,73250000000,25000000,KSQ
175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),2930,2,-225,-7.13,3155,3255,2890,135930,403861675,73086661290,24944253,KSQ
137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,3270,2,-110,-3.25,3360,3380,3215,107853,356414775,72815751780,22267814,KSQ
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,2815,2,-65,-2.26,2940,2940,2790,33492,94464919,72712288870,25830298,KSQ
002800,KR7002800001,신신제약,KOSDAQ,우량기업부,4785,2,-255,-5.06,5070,5100,4755,70470,342041180,72590842500,15170500,KSQ
065530,KR7065530008,와이어블,KOSDAQ,우량기업부,1516,2,-110,-6.77,1626,1626,1505,259284,395585631,72523558644,47838759,KSQ
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3120,2,-15,-0.48,3135,3180,3025,152102,474048878,72399297360,23204903,KSQ
061040,KR7061040002,알에프텍,KOSDAQ,중견기업부,8000,1,1580,24.61,6410,8120,6320,129874,942680350,72385784000,9048223,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,7100,2,-380,-5.08,7450,7480,7020,73345,526861140,72196442300,10168513,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1428,2,-72,-4.8,1500,1521,1423,290529,421135300,72135962640,50515380,KSQ
234920,KR7234920007,자이글,KOSDAQ,관리종목(소속부없음),5310,0,0,0.0,0,0,0,0,0,71849132100,13530910,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,6610,1,20,0.3,6590,7280,5520,328597,2024700085,71519314260,10819866,KSQ
091440,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),2200,2,-165,-6.98,2360,2365,2130,219817,489189540,71436290200,32471041,KSQ
