Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2017-02-28,612.2,1,0.08,0.0001,613.67,614.36,611.13,675830148,2505277341094,197517535613850.0
2017-03-02,608.93,2,-3.27,-0.0053,614.58,614.59,608.61,705548615,2519659651769,196545694443923.0
2017-03-03,600.73,2,-8.2,-0.0135,607.59,607.59,597.43,902038906,2738704527006,194059809835493.0
2017-03-06,604.05,1,3.32,0.0055,598.98,604.29,597.66,707686313,2253145436659,195097494706816.0
2017-03-07,606.05,1,2.0,0.0033,603.57,606.1,602.95,1018809224,2513099791393,195873559247221.0
2017-03-08,605.75,2,-0.3,-0.0005,607.15,607.42,604.8,882868475,2195883137043,195784915009586.0
2017-03-09,606.13,1,0.38,0.0006,607.58,610.58,605.3,885244911,2589338805747,195870136942139.0
2017-03-10,612.26,1,6.13,0.0101,607.01,612.26,596.85,1244834683,3371544552747,197849627914270.0
2017-03-13,615.59,1,3.33,0.0054,613.79,615.87,613.44,805129352,2751203424625,198959628382167.0
2017-03-14,614.12,2,-1.47,-0.0024,617.07,617.21,613.93,1063387118,3493114961729,198521579610068.0
2017-03-15,608.68,2,-5.44,-0.0089,615.38,615.54,608.03,1072600255,3806609226431,196776765566174.0
2017-03-16,613.88,1,5.2,0.0085,611.48,613.88,610.6,904944959,3425967603364,198408508297919.0
2017-03-17,613.26,2,-0.62,-0.001,615.09,615.09,611.65,823305565,3374967440924,198161649688996.0
2017-03-20,609.11,2,-4.15,-0.0068,613.73,613.73,607.48,735059291,2984770016637,196980558127160.0
2017-03-21,609.73,1,0.62,0.001,610.7,612.13,608.66,831313030,3219647921306,197142911071253.0
2017-03-22,607.57,2,-2.16,-0.0034999999999999,608.36,611.49,606.8,718836843,3011990576905,196379534951151.0
2017-03-23,605.53,2,-2.04,-0.0034,609.36,609.68,604.48,824072059,3655399968097,196087736998040.0
2017-03-24,608.18,1,2.65,0.0044,607.34,608.28,605.59,746354939,3066044772351,196934467162522.0
2017-03-27,607.07,2,-1.11,-0.0018,609.63,611.03,606.96,813813680,3237627143288,197012013692364.0
2017-03-28,612.28,1,5.21,0.0086,608.75,612.28,607.98,806003266,3006588864357,198709297161822.0
2017-03-29,613.63,1,1.35,0.0022,614.65,614.66,612.55,788079799,3094800283843,199190879536933.0
2017-03-30,614.68,1,1.05,0.0017,615.34,615.43,613.09,799647235,3118668395262,199516464034817.0
2017-03-31,619.28,1,4.6,0.0075,616.2,619.48,615.43,775556365,3281023008006,201074694139930.0
2017-04-03,628.52,1,9.24,0.0149,621.47,628.52,620.34,767673162,3447775905977,204093419558981.0
2017-04-04,625.49,2,-3.03,-0.0048,629.23,629.78,625.2,994549520,4448041667900,203133894342746.0
2017-04-05,630.17,1,4.68,0.0075,627.89,630.17,626.94,923742232,3954898130674,204824616193118.0
2017-04-06,630.46,1,0.29,0.0005,630.59,630.59,625.2,873353207,3921685691964,205060932387164.0
2017-04-07,633.32,1,2.86,0.0045,632.16,633.49,629.61,833208482,3594226499664,206124753277747.0
2017-04-10,619.41,2,-13.91,-0.022,633.24,633.24,617.16,865601160,4070175476696,201630100914240.0
2017-04-11,621.64,1,2.23,0.0036,620.25,625.18,614.21,813377015,3808425566147,202533659706376.0
2017-04-12,621.45,2,-0.19,-0.0003,622.54,622.73,619.27,695615989,3097814142504,202504416309706.0
2017-04-13,623.87,1,2.42,0.0039,622.49,624.15,622.38,742489166,3806654062878,203361748267806.0
2017-04-14,618.24,2,-5.63,-0.009,623.14,624.73,617.72,699918359,3426290108791,202113969771275.0
2017-04-17,629.47,1,11.23,0.0182,621.45,629.47,621.45,599166789,3102110358935,205728524369343.0
2017-04-18,634.73,1,5.26,0.0084,632.4,634.82,630.27,914101880,3709158862056,207518530225596.0
2017-04-19,635.99,1,1.26,0.002,634.93,636.42,633.64,814032116,3595341932109,207986273113695.0
2017-04-20,635.8,2,-0.19,-0.0003,636.87,637.49,635.44,875196563,3696417578841,207803577158233.0
2017-04-21,634.96,2,-0.84,-0.0013,638.02,638.02,633.7,700923888,3201454070105,207596937169244.0
2017-04-24,626.62,2,-8.34,-0.0131,635.58,635.58,626.62,709226849,3079771158001,204917565672011.0
2017-04-25,632.57,1,5.95,0.0095,629.21,632.57,629.21,820883526,2973889550657,206862186224735.0
2017-04-26,635.11,1,2.54,0.004,635.05,635.38,634.3,753711416,2860476728082,207741928423193.0
2017-04-27,631.11,2,-4.0,-0.0063,636.24,636.29,630.92,682484241,2705805736791,206526200066307.0
2017-04-28,628.24,2,-2.87,-0.0045,632.83,632.83,627.28,755492658,2867020507470,205780811450310.0
2017-05-02,626.43,2,-1.81,-0.0029,629.21,629.53,626.4,596100943,2497416466426,205253681376558.0
2017-05-04,635.11,1,8.68,0.0139,628.1,635.11,628.1,509158897,2146888036381,208086314123513.0
2017-05-08,643.39,1,8.28,0.013,638.36,643.39,638.09,550905469,2779491384074,211074528397997.0
2017-05-10,642.68,2,-0.71,-0.0011,645.7,645.7,641.54,768708996,3012178142917,210966102665534.0
2017-05-11,647.58,1,4.9,0.0076,644.44,647.58,643.35,731361641,3223881536510,212572034341091.0
2017-05-12,643.73,2,-3.85,-0.0059,648.56,648.56,642.96,762387319,3077789185880,211410070368884.0
2017-05-15,645.38,1,1.65,0.0026,644.59,646.31,642.79,699770939,2860575104688,212064864529686.0
2017-05-16,639.11,2,-6.27,-0.0097,646.5,646.5,638.43,723809300,3187652775580,210095883426725.0
2017-05-17,640.01,1,0.9,0.0014,640.87,641.48,638.93,624355647,2846354378391,210501706050338.0
2017-05-18,638.12,2,-1.89,-0.003,633.4,638.16,633.14,785434984,3132873864320,209947697571854.0
2017-05-19,642.45,1,4.33,0.0068,640.33,643.06,639.17,726626335,2836538327815,211522473794319.0
2017-05-22,642.62,1,0.17,0.0003,645.04,645.16,641.6,753237612,2852206105363,211589792565282.0
2017-05-23,644.73,1,2.11,0.0033,644.59,645.44,644.0,800749507,3009534917393,212295038757395.0
2017-05-24,646.04,1,1.31,0.002,646.44,648.05,645.03,844302875,3115864458148,212899818336782.0
2017-05-25,643.02,2,-3.02,-0.0046999999999999,648.25,648.29,642.87,766856273,2899471912640,211951827623220.0
2017-05-26,646.01,1,2.99,0.0046,644.97,646.45,644.3,656940051,2763155653643,212974132806026.0
2017-05-29,642.98,2,-3.03,-0.0046999999999999,648.15,648.22,642.75,626636871,2869585219425,211967028367417.0
2017-05-30,649.06,1,6.08,0.0095,645.09,649.09,644.34,599181689,2952005998857,213888677358563.0
2017-05-31,652.04,1,2.98,0.0046,650.51,652.52,649.51,664049314,3148464576524,214881946575738.0
2017-06-01,653.83,1,1.79,0.0027,653.57,654.23,651.1,670479567,3047529797957,215796501468067.0
2017-06-02,658.78,1,4.95,0.0076,656.43,658.82,655.82,638026685,3296782572343,217751200578418.0
2017-06-05,662.32,1,3.54,0.0054,660.77,662.37,659.76,583256718,3237225049922,218977288550251.0
2017-06-07,666.46,1,4.14,0.0063,664.07,666.58,661.1,790911498,3368752608205,220329065696971.0
2017-06-08,669.97,1,3.51,0.0053,668.25,670.05,667.0,672769317,3859217291752,221685962200618.0
2017-06-09,674.15,1,4.18,0.0062,672.14,674.15,671.2,623340491,3342609269333,223007370316968.0
2017-06-12,664.86,2,-9.29,-0.0138,672.09,672.12,664.12,579525890,3332378113954,220107720180904.0
2017-06-13,669.23,1,4.37,0.0066,666.07,669.26,666.07,626944306,3539072909370,221560291415143.0
2017-06-14,671.59,1,2.36,0.0034999999999999,673.02,674.36,670.26,645508630,3478508439111,221519108128857.0
2017-06-15,669.82,2,-1.77,-0.0026,672.97,673.1,664.99,672665720,3385732694924,220956377909454.0
2017-06-16,670.7,1,0.88,0.0013,670.77,670.82,667.73,608341995,3495549692823,220942768148269.0
2017-06-19,675.44,1,4.74,0.0070999999999999,672.72,675.71,672.25,580054308,3391082800232,222553059472584.0
2017-06-20,669.41,2,-6.03,-0.0089,678.72,678.82,669.41,733967268,3893767705861,220614130260151.0
2017-06-21,665.77,2,-3.64,-0.0054,668.41,668.44,662.68,615994151,3287397706054,218958691306567.0
2017-06-22,663.28,2,-2.49,-0.0037,667.99,668.36,663.26,700692721,3262104291573,218104919446604.0
2017-06-23,668.93,1,5.65,0.0085,665.19,669.05,665.02,560305087,2664569817235,219991496303361.0
2017-06-26,668.36,2,-0.57,-0.0009,670.59,670.78,667.71,586199127,3036359250794,219840068318626.0
2017-06-27,672.63,1,4.27,0.0064,671.7,673.13,670.87,639734415,3151935885882,221301253905380.0
2017-06-28,665.89,2,-6.74,-0.01,671.26,672.36,665.89,601756274,3055159102918,219132700135238.0
2017-06-29,668.0,1,2.11,0.0032,670.1,670.56,666.0,515381409,2696532826333,219916869103112.0
2017-06-30,669.04,1,1.04,0.0016,665.67,669.12,665.57,511575195,2665993437843,221694507841943.0
2017-07-03,660.97,2,-8.07,-0.0121,671.17,671.17,660.04,560800279,2767993614652,219181873826075.0
2017-07-04,656.19,2,-4.78,-0.0072,662.17,663.85,654.06,735098357,3093417038951,217726064748803.0
2017-07-05,661.54,1,5.35,0.0081999999999999,657.7,661.58,657.69,565075413,2687623160188,219630932214295.0
2017-07-06,663.79,1,2.25,0.0034,663.79,665.05,662.67,555479206,2503114650514,220355028074121.0
2017-07-07,663.77,2,-0.02,0.0,662.66,664.29,660.99,551549077,2598020071964,220619450118562.0
2017-07-10,657.86,2,-5.91,-0.0089,666.19,666.19,657.67,512853597,2606278814612,211927303744459.0
2017-07-11,656.01,2,-1.85,-0.0028,659.27,659.91,654.5,541962270,2535261867637,212027333830461.0
2017-07-12,651.1,2,-4.91,-0.0075,657.06,657.9,651.09,586106674,2871066369719,210624005715100.0
2017-07-13,652.69,1,1.59,0.0024,654.01,655.16,651.6,490891027,2966127121408,211775337370777.0
2017-07-14,654.11,1,1.42,0.0022,654.24,655.45,651.27,533482912,2740097563543,212452252808593.0
2017-07-17,659.89,1,5.78,0.0088,656.97,659.89,656.97,415380444,2367857064383,214265707660701.0
2017-07-18,664.02,1,4.13,0.0063,661.16,664.04,661.16,570276961,3058918401121,215760465844212.0
2017-07-19,671.53,1,7.51,0.0113,666.3,671.53,666.3,500863938,3186771366546,218195755138110.0
2017-07-20,676.51,1,4.98,0.0074,674.06,677.59,672.37,569937274,3242514846563,219986908984808.0
2017-07-21,676.6,1,0.09,0.0001,677.84,678.15,674.6,523728435,3094963071194,220084745138731.0
2017-07-24,677.32,1,0.72,0.0011,678.59,679.46,676.63,529200820,2985447761634,220328404853042.0
2017-07-25,670.47,2,-6.85,-0.0101,678.7,679.48,670.1,677767458,3371472065007,218011590373853.0
2017-07-26,667.22,2,-3.25,-0.0048,672.43,672.63,664.13,593926141,3362596631825,217025614636843.0
2017-07-27,666.48,2,-0.74,-0.0011,669.22,670.6,664.53,527888551,2899033889698,216801942003994.0
2017-07-28,652.95,2,-13.53,-0.0203,665.08,665.08,651.84,559701216,3788213802125,219194881927366.0
2017-07-31,650.47,2,-2.48,-0.0038,648.84,651.83,643.77,504706764,2856708788776,218974570171333.0
2017-08-01,653.12,1,2.65,0.0040999999999999,650.89,655.07,649.7,487758524,2666717988029,220071150492556.0
2017-08-02,657.52,1,4.4,0.0067,654.85,658.28,654.83,494741815,2736868965102,221573515042744.0
2017-08-03,643.09,2,-14.43,-0.0219,658.7,658.94,641.63,528197585,3198195052995,216837375405396.0
2017-08-04,641.58,2,-1.51,-0.0023,644.8,648.34,638.87,459052659,2671322444554,216576031964662.0
2017-08-07,648.39,1,6.81,0.0106,643.36,650.01,642.82,455724522,2448694955578,219001711979498.0
2017-08-08,651.67,1,3.28,0.0051,650.78,651.91,645.73,607645352,2587864304701,220117982976417.0
2017-08-09,642.87,2,-8.8,-0.0135,649.39,650.09,642.87,848951769,3023299292873,217163944022758.0
2017-08-10,640.04,2,-2.83,-0.0044,642.8,646.56,635.06,770422433,3173672494796,216462752075565.0
2017-08-11,628.34,2,-11.7,-0.0183,629.81,635.29,626.08,606432711,2848243354493,212665817978303.0
2017-08-14,629.37,1,1.03,0.0016,632.52,633.99,629.26,548281770,2477004496067,212984963451889.0
2017-08-16,634.91,1,5.54,0.0088,634.44,635.97,634.1,607432116,2715522514024,214899402427524.0
2017-08-17,642.11,1,7.2,0.0113,638.12,642.28,635.74,531889053,2530446585466,217341464726221.0
2017-08-18,643.58,1,1.47,0.0023,636.94,643.86,636.44,528462110,2435681677752,217876558765460.0
2017-08-21,640.85,2,-2.73,-0.0042,645.35,645.35,640.84,585915072,2244618018905,217057682669789.0
2017-08-22,644.26,1,3.41,0.0053,643.26,644.38,642.64,649768906,2667373238088,218451594079160.0
2017-08-23,643.71,2,-0.55,-0.0009,647.79,647.79,643.65,559532798,2683710732424,218372735380154.0
2017-08-24,647.71,1,4.0,0.0062,645.1,647.99,644.98,500086939,2720457351633,219919297985481.0
2017-08-25,650.27,1,2.56,0.004,649.22,650.76,648.44,585020430,2500315772653,220816406843506.0
2017-08-28,652.92,1,2.65,0.0040999999999999,652.37,652.94,649.54,513763649,2510868918152,221896470138072.0
2017-08-29,653.96,1,1.04,0.0016,650.28,654.02,647.13,572876737,2813732290391,222225715270688.0
2017-08-30,655.0,1,1.04,0.0016,656.9,657.43,654.49,639532165,2628704200221,222599634677242.0
2017-08-31,657.83,1,2.83,0.0043,657.13,658.03,655.64,616041920,2857122071404,223579647244462.0
2017-09-01,661.99,1,4.16,0.0063,660.71,662.39,658.65,566069248,2936174936698,225244707238928.0
2017-09-04,650.89,2,-11.1,-0.0168,643.99,655.39,643.98,590469762,3105380017017,221508873608501.0
2017-09-05,648.75,2,-2.14,-0.0033,655.4,656.22,645.97,621050129,3257314024137,220738542405894.0
2017-09-06,652.59,1,3.84,0.0059,649.23,653.44,649.23,568479631,2871458943311,222057005513734.0
2017-09-07,658.48,1,5.89,0.009,655.44,659.12,655.36,499881234,2969208490755,224002006805417.0
2017-09-08,654.29,2,-4.19,-0.0064,659.83,660.63,653.34,646280391,3438396956840,222673575957439.0
2017-09-11,656.53,1,2.24,0.0034,657.68,659.47,654.92,578334720,3645982053564,223434584656886.0
2017-09-12,660.05,1,3.52,0.0054,660.03,660.56,658.05,652322008,3499976446993,224728544995135.0
2017-09-13,659.09,2,-0.96,-0.0015,662.94,662.94,658.54,672494557,3693955936573,224503959060505.0
2017-09-14,665.41,1,6.32,0.0096,660.15,665.47,659.25,627084743,3851482686354,227850774603990.0
2017-09-15,671.3,1,5.89,0.0089,662.9,671.31,662.9,645613066,4242758122831,229956652424034.0
2017-09-18,675.87,1,4.57,0.0068,674.66,677.14,672.58,585750890,3934263947252,231731078399901.0
2017-09-19,674.48,2,-1.39,-0.0021,677.57,677.97,670.07,659345604,3968809765280,231489514363969.0
2017-09-20,668.05,2,-6.43,-0.0095,676.6,677.29,668.05,688124805,4738656649122,229597685364563.0
2017-09-21,661.11,2,-6.94,-0.0104,671.32,672.6,658.64,699824726,4046858542750,227282527509525.0
2017-09-22,648.95,2,-12.16,-0.0184,660.6,662.39,647.28,899645094,3885638896448,223257457101921.0
2017-09-25,642.04,2,-6.91,-0.0106,649.11,653.05,638.92,900593395,3698659534905,220880984289375.0
2017-09-26,642.4,1,0.36,0.0006,638.58,645.73,637.36,820356828,3254802402918,221060774114432.0
2017-09-27,649.24,1,6.84,0.0106,645.02,650.71,644.56,646030811,3051283172655,223657454050401.0
2017-09-28,648.09,2,-1.15,-0.0018,651.92,653.38,648.09,583375620,2825079042560,223207699241431.0
2017-09-29,652.82,1,4.73,0.0073,650.32,653.58,648.68,692251765,3146219264382,224933066537417.0
2017-10-10,654.59,1,1.77,0.0027,658.76,659.51,653.91,554198760,2831706405932,225565748149566.0
2017-10-11,662.31,1,7.72,0.0118,656.85,662.31,656.76,558391220,2980339548477,228363631548816.0
2017-10-12,666.54,1,4.23,0.0064,665.12,666.74,663.37,561101000,3448809149132,229800923979367.0
2017-10-13,663.08,2,-3.46,-0.0052,669.0,672.78,659.1,616618742,4934996717770,228613291963910.0
2017-10-16,659.41,2,-3.67,-0.0055,667.26,668.5,652.17,554311330,3893770897800,227463844912522.0
2017-10-17,670.51,1,11.1,0.0168,660.61,671.95,660.33,699954926,4217863283934,231363439984379.0
2017-10-18,668.42,2,-2.09,-0.0031,677.42,679.5,667.31,713746850,4563545345195,230623422522486.0
2017-10-19,667.1,2,-1.32,-0.002,671.22,671.39,664.19,710604549,4316355549098,230161128286631.0
2017-10-20,672.95,1,5.85,0.0088,669.06,672.95,667.17,659088022,3600219848302,232216162993196.0
2017-10-23,675.86,1,2.91,0.0043,674.98,677.69,674.64,500020605,3377208353559,233221562132938.0
2017-10-24,687.21,1,11.35,0.0168,678.55,687.45,678.34,583158147,4196342135370,237246562439337.0
2017-10-25,689.14,1,1.93,0.0028,688.83,690.3,684.84,622304527,3972428381939,237913059236388.0
2017-10-26,680.61,2,-8.53,-0.0124,689.94,690.53,680.61,600267726,4187146934880,235199826395352.0
2017-10-27,689.97,1,9.36,0.0138,685.2,689.97,682.9,537104505,3655074327789,238507896661704.0
2017-10-30,689.68,2,-0.29,-0.0004,692.76,693.12,688.41,470689721,3631802127068,238420222625278.0
2017-10-31,694.2,1,4.52,0.0066,691.07,694.23,689.29,627102881,3785937826473,240071560441429.0
2017-11-01,695.77,1,1.57,0.0023,696.65,696.93,694.27,630555569,3584512543011,240742738395070.0
2017-11-02,694.96,2,-0.81,-0.0012,698.14,698.91,691.52,608893691,4293674363671,240397963610510.0
2017-11-03,701.13,1,6.17,0.0089,697.43,701.13,695.88,660963329,4389083926970,242572097226414.0
2017-11-06,703.79,1,2.66,0.0038,703.2,704.16,699.75,595341341,4591079766946,246188810458588.0
2017-11-07,701.14,2,-2.65,-0.0038,704.83,704.83,697.44,649888644,5474411514214,246069947790368.0
2017-11-08,709.11,1,7.97,0.0113999999999999,702.69,709.11,701.52,812367934,5787153607882,248635669783372.0
2017-11-09,709.94,1,0.83,0.0012,710.71,711.78,705.28,614813515,4446661471505,248939603157790.0
2017-11-10,720.79,1,10.85,0.0153,709.85,720.79,709.55,599904920,4451821908834,252627159390825.0
2017-11-13,741.38,1,20.59,0.0286,724.76,741.38,724.76,687074931,5809626175827,259902626844274.0
2017-11-14,756.46,1,15.08,0.0203,746.88,756.46,742.79,837110802,7162260142166,264999468971662.0
2017-11-15,768.03,1,11.57,0.0153,759.55,773.05,755.06,944937688,9884172457833,269196348614625.0
2017-11-16,780.22,1,12.19,0.0159,775.46,780.22,759.7,897364534,7973647426670,273701283252203.0
2017-11-17,775.85,2,-4.37,-0.0056,776.32,779.57,770.55,767762541,7058197027532,272428599552313.0
2017-11-20,785.32,1,9.47,0.0121999999999999,776.74,785.32,776.31,834840262,6599204241935,275523396169092.0
2017-11-21,789.38,1,4.06,0.0052,790.35,793.6,782.95,809260539,10032272756277,277388898694583.0
2017-11-22,780.9,2,-8.48,-0.0107,793.79,796.28,779.2,894398363,9341727888220,274095657858970.0
2017-11-23,796.8,1,15.9,0.0204,778.84,796.81,773.32,756157485,7753522722701,279791724769264.0
2017-11-24,792.74,2,-4.06,-0.0051,797.97,803.74,792.74,751773519,6977140780664,280166483426994.0
2017-11-27,792.8,1,0.06,0.0001,793.81,800.04,783.85,735823421,6339416176239,280258354764137.0
2017-11-28,773.12,2,-19.68,-0.0248,797.29,797.53,773.1,891358688,6612539468309,273104884032235.0
2017-11-29,781.72,1,8.6,0.0111,776.75,783.19,770.97,754772595,6724578892047,276060132351610.0
2017-11-30,771.42,2,-10.3,-0.0132,779.84,782.42,769.79,1053562166,7136135335291,272613666390546.0
2017-12-01,787.7,1,16.28,0.0210999999999999,779.54,788.15,776.71,883780963,6899944750727,278516029588240.0
2017-12-04,782.45,2,-5.25,-0.0067,788.02,788.46,778.2,821386264,6956387637134,276879325083294.0
2017-12-05,774.12,2,-8.33,-0.0106,782.14,783.61,773.8,860349983,6871188605888,273965062658888.0
2017-12-06,768.39,2,-5.73,-0.0074,778.28,783.54,765.25,970291666,7462789597185,272431336581218.0
2017-12-07,753.46,2,-14.93,-0.0194,771.47,773.28,744.34,1470897492,8267734816064,267370370168195.0
2017-12-08,744.06,2,-9.4,-0.0125,757.21,760.73,743.9,1159157607,6637812940734,264178758485605.0
2017-12-11,764.09,1,20.03,0.0269,747.99,764.09,745.88,790671670,5296340564785,271209364421920.0
2017-12-12,760.4,2,-3.69,-0.0048,768.3,769.14,755.03,1018840383,5144044464914,270145352932972.0
2017-12-13,772.22,1,11.82,0.0155,764.33,773.02,763.17,1143787841,5452556119030,274605379012105.0
2017-12-14,770.35,2,-1.87,-0.0024,777.25,777.44,764.74,984963329,7144448371461,274124428177224.0
2017-12-15,771.82,1,1.47,0.0019,770.27,775.04,766.45,1047413027,6081110020390,274595052630978.0
2017-12-18,770.5,2,-1.32,-0.0017,776.09,777.4,770.5,1132320395,5671802104129,274015405605133.0
2017-12-19,766.18,2,-4.32,-0.0056,769.87,771.01,754.27,1692208505,8632504652828,272601780960888.0
2017-12-20,755.27,2,-10.91,-0.0141999999999999,765.62,766.4,755.25,1404709357,6666810631399,268495906624603.0
2017-12-21,740.32,2,-14.95,-0.0197999999999999,754.54,759.13,740.31,1208944780,6012574025682,263267961532500.0
2017-12-22,761.2,1,20.88,0.0282,742.15,761.2,740.05,1083314337,6109609814698,270728549849056.0
2017-12-26,762.21,1,1.01,0.0013,763.96,775.54,762.21,808319946,6655118682938,271238736155888.0
2017-12-27,791.95,1,29.74,0.039,771.33,791.95,770.95,829592883,6696253531687,279862183618676.0
2017-12-28,798.42,1,6.47,0.0081999999999999,791.76,798.68,790.34,1066158680,6670795864435,282740051437771.0
2018-01-02,812.45,1,14.03,0.0176,803.63,813.4,800.54,989203617,6648960277501,287930060818024.0
2018-01-03,822.31,1,9.86,0.0121,816.3,824.18,812.22,1203095708,8157559996171,291431952262503.0
2018-01-04,808.01,2,-14.3,-0.0174,825.11,825.57,802.83,1346453484,8340291400536,286488157569745.0
2018-01-05,828.03,1,20.02,0.0248,812.05,828.04,812.05,1229153086,7724099120980,293546779077948.0
2018-01-08,839.51,1,11.48,0.0139,836.07,840.06,829.28,1228984892,8578445601327,297646336643844.0
2018-01-09,829.99,2,-9.52,-0.0113,841.39,843.56,827.29,1195954570,9531279021307,294270472464787.0
2018-01-10,834.91,1,4.92,0.0059,837.63,841.25,820.89,1104147489,7595330711354,296130452977090.0
2018-01-11,852.51,1,17.6,0.0210999999999999,835.23,852.51,830.37,1288804770,7951882909187,302174892626558.0
2018-01-12,873.05,1,20.54,0.0241,863.07,886.65,857.33,1180746454,12084008656944,309336778075821.0
2018-01-15,891.61,1,18.56,0.0213,879.56,892.29,865.68,1025675491,10722308761917,315980293802048.0
2018-01-16,901.23,1,9.62,0.0108,889.23,901.23,884.76,1009399148,9951628317599,319475330707431.0
2018-01-17,886.58,2,-14.65,-0.0163,902.37,905.95,884.91,1211998638,10481404984026,314397681542303.0
2018-01-18,898.19,1,11.61,0.0131,892.5,899.85,887.67,1260160680,9608884684721,318526338512242.0
2018-01-19,879.99,2,-18.2,-0.0203,902.85,902.97,875.43,1164749855,9321761083520,312351412160425.0
2018-01-22,873.09,2,-6.9,-0.0078,875.95,880.85,864.38,1126585230,7311262224149,310067666975488.0
2018-01-23,894.43,1,21.34,0.0243999999999999,881.68,894.43,877.68,1047348260,8334657953016,317641608994614.0
2018-01-24,894.77,1,0.34,0.0004,901.62,903.17,891.03,1011725491,8582346650848,317938384537170.0
2018-01-25,898.6,1,3.83,0.0043,894.21,898.6,887.97,1025037663,7557703074180,320018179676642.0
2018-01-26,913.12,1,14.52,0.0162,898.53,913.12,895.32,1080156709,7200553607086,325468552062157.0
2018-01-29,927.05,1,13.93,0.0153,914.26,929.35,914.22,1279562137,8811855165879,330355506879090.0
2018-01-30,920.96,2,-6.09,-0.0066,928.72,932.01,918.79,1243821243,8657840266689,328115164515885.0
2018-01-31,913.57,2,-7.39,-0.008,910.89,917.78,903.52,1195259322,7543173670207,325329741484927.0
2018-02-01,908.2,2,-5.37,-0.0059,916.78,919.9,901.35,1407688515,8348927925044,323635364649118.0
2018-02-02,899.47,2,-8.73,-0.0096,911.46,911.77,887.97,1373001226,7817689872704,320376702089827.0
2018-02-05,858.22,2,-41.25,-0.0458999999999999,876.63,883.3,858.22,1043126897,7137050509315,305921036025151.0
2018-02-06,858.17,2,-0.05,-0.0001,821.24,858.74,814.46,1062693041,8623196623322,305838400155656.0
2018-02-07,829.96,2,-28.21,-0.0329,874.75,875.03,829.96,1033318239,8443700119659,295825451933958.0
2018-02-08,861.94,1,31.98,0.0385,834.89,867.04,824.64,796313078,8701287290487,307785807524489.0
2018-02-09,842.6,2,-19.34,-0.0224,832.13,850.7,832.13,764447795,5560304628431,268327495668019.0
2018-02-12,843.24,1,0.64,0.0008,854.09,854.94,843.24,692304168,4979550636946,268872401372775.0
2018-02-13,829.39,2,-13.85,-0.0163999999999999,852.94,854.08,829.39,832909497,5374999197192,264914094862373.0
2018-02-14,848.03,1,18.64,0.0225,835.6,848.03,830.78,722666509,5129493555159,270883065871269.0
2018-02-19,875.81,1,27.78,0.0327999999999999,855.78,875.81,855.58,684361251,4958433491869,279695577242350.0
2018-02-20,864.41,2,-11.4,-0.013,873.99,877.9,861.5,797235793,5541460435071,276389662008382.0
2018-02-21,875.58,1,11.17,0.0129,867.92,877.69,864.21,814576509,5281216304108,280628256787716.0
2018-02-22,870.22,2,-5.36,-0.0060999999999999,871.72,873.48,863.89,857859715,4798708144565,278950339998024.0
2018-02-23,874.78,1,4.56,0.0052,873.52,875.73,871.41,770224870,5047910681870,280176352991224.0
2018-02-26,874.43,2,-0.35,-0.0004,881.36,884.26,869.66,802090662,4791869636807,279988061411727.0
2018-02-27,874.01,2,-0.42,-0.0005,880.88,882.04,874.0,794503531,5160799478666,279839410779018.0
2018-02-28,857.06,2,-16.95,-0.0194,866.5,868.53,853.9,820922600,5230313751866,274633003992995.0
2018-03-02,860.23,1,3.17,0.0037,846.4,861.08,845.72,768912147,4697289727371,275648654225025.0
2018-03-05,845.0,2,-15.23,-0.0177,862.41,863.01,845.0,747538616,4484419170064,270995673006378.0
2018-03-06,859.21,1,14.21,0.0168,854.91,859.21,850.42,828940054,4292544882493,275532611543182.0
2018-03-07,841.03,2,-18.18,-0.0212,856.43,861.41,841.03,947325780,5366842493916,269800117589157.0
2018-03-08,853.94,1,12.91,0.0154,847.31,855.8,846.34,890979435,4578636162589,273935745398768.0
2018-03-09,865.8,1,11.86,0.0139,857.8,868.51,857.47,884779776,4906715383245,277845241067660.0
2018-03-12,884.27,1,18.47,0.0213,874.15,884.27,873.26,802338710,5141951602979,283918414768048.0
2018-03-13,886.25,1,1.98,0.0022,884.54,886.25,879.85,1086488175,5822580752055,284759546612577.0
2018-03-14,886.92,1,0.67,0.0008,882.39,887.04,880.92,954396464,5275687131778,285293354514789.0
2018-03-15,890.43,1,3.51,0.004,886.98,893.56,883.7,951002564,5953256953324,286488940590322.0
2018-03-16,894.43,1,4.0,0.0045,893.24,894.45,889.4,808497976,5689389515042,287884185569983.0
2018-03-19,880.97,2,-13.46,-0.015,894.4,894.4,880.97,759599820,5036600794218,283580113622587.0
2018-03-20,890.4,1,9.43,0.0107,876.61,890.4,875.39,752087609,6051380704221,286544613072901.0
2018-03-21,885.55,2,-4.85,-0.0054,892.02,895.72,885.53,865142049,7064234006580,285194743142601.0
2018-03-22,871.62,2,-13.93,-0.0157,889.21,891.3,869.0,1011525637,6861367841972,280534772456127.0
2018-03-23,829.68,2,-41.94,-0.0481,851.7,859.93,829.67,898190552,6736403313681,267192105222725.0
2018-03-26,853.69,1,24.01,0.0289,833.11,853.69,822.96,740178957,6063809370426,274867327373905.0
2018-03-27,858.84,1,5.15,0.006,862.4,863.05,856.56,732182317,5728983155291,276543247437929.0
